"LET" "Energy" "Alpha" "Sqrt(Beta)" "Alpha_Fit" "Beta_Fit"
1680 9.7 1.71006276101904 0 1.60416702079621 0
1666 9.8 1.71006276101904 0 1.60202064811614 0
1653 9.9 1.71784728047382 0 1.59987744884493 0
1640 10 1.71784728047382 0 1.59773741930619 0
1520 11 1.66662639282338 0 1.57651065040355 0
1418 12 1.67542060783929 0 1.5555968107397 0
1329 13 1.64868409604914 0 1.53499222394234 0
1252 14 1.52393653938696 0 1.51469321363914 0
1184 15 1.62672850444326 0 1.4946961034578 0
1124 16 1.5881171877543 0 1.47499721702599 0
1070 17 1.62278988583615 0 1.45559287797142 0
1022 18 1.62107956288808 0 1.43647940992175 0
977.9 19 1.65043175865483 0 1.41765313650469 0
938 20 1.57323884459073 0 1.39911038134792 0.197414041030068
901.6 21 1.55958106241995 0.142647631923388 1.38084746807911 0.209478533011606
868.2 22 1.4478851038514 0.205202443783175 1.36286072032597 0.220872175893399
837.4 23 1.52165770786749 0.222081843916833 1.34514646171617 0.23161122535177
809 24 1.2647396406576 0.331806375170585 1.32770101587741 0.241711937063039
782.7 25 1.26018979401817 0.336452510262179 1.31052070643736 0.251190566703526
758.1 26 1.49063879320096 0.241065468707951 1.29360185702372 0.260063369949554
735.3 27 1.16571057126244 0.334333139352406 1.27694079126417 0.268346602477442
713.9 28 1.4020708237982 0.255775713349671 1.2605338327864 0.276056519963511
693.9 29 1.31912028867147 0.284995774135655 1.2443773052181 0.283209378084084
675.2 30 1.31912028867147 0.284995774135655 1.22846753218694 0.28982143251548
657.6 31 1.15091304069542 0.340085771801222 1.21280083732062 0.29590893893402
640.9 32 1.13684841172556 0.343345919152379 1.19737354424683 0.301488153016026
625.2 33 1.15252008628242 0.340946080216446 1.18218197659325 0.306575330437818
610.3 34 1.13068244867765 0.346245662633707 1.16722245798757 0.311186726875718
596.2 35 1.09609810549745 0.356430740186522 1.15249131205747 0.315338598006045
582.9 36 1.11781488869084 0.350197280827291 1.13798486243063 0.319047199505122
570.2 37 1.07816690789351 0.364464186835663 1.12369943273476 0.322328787049269
558.1 38 1.063546132909 0.370689358321234 1.10963134659753 0.325199616314807
546.5 39 0.987481154920929 0.378866107718513 1.09577692764663 0.327675942978057
535.6 40 1.09668331006829 0.349638732642369 1.08213249950974 0.32977402271534
525.1 41 1.1053861450393 0.346531790558617 1.06869438581456 0.331510111202977
515 42 0.918770604678685 0.380367791262634 1.05545891018876 0.332900464117288
505.4 43 0.910555534119482 0.376269292367519 1.04242239626005 0.333961337134596
496.2 44 0.895375041936717 0.381543332450609 1.02958116765609 0.33470898593122
487.4 45 0.895375041936717 0.381543332450609 1.01693154800458 0.335159666183481
478.9 46 0.892057742986901 0.384694145162906 1.00446986093321 0.335329633567701
470.8 47 0.892057742986901 0.384694145162906 0.992192430069653 0.3352351437602
463 48 0.75919459662154 0.403127226434674 0.980095579041608 0.3348924524373
455.5 49 0.75919459662154 0.403127226434674 0.968175631476757 0.334317815275321
448.2 50 0.75919459662154 0.403127226434674 0.956428911002787 0.333527487950585
441.2 51 0.741536530600417 0.378416721029507 0.944851741247384 0.332537726139411
434.5 52 0.741536530600417 0.378416721029507 0.933440445838234 0.331364785518122
428 53 0.848412481981036 0.361848527198384 0.922191348403025 0.330024921763037
421.7 54 0.739743444003859 0.356123890577071 0.911100772569442 0.328534390550479
415.7 55 0.739743444003859 0.356123890577071 0.900165041965172 0.326909447556768
409.8 56 0.726412448335754 0.349026285360041 0.889380480217902 0.325166348458224
404.1 57 0.736951174869125 0.320200241845358 0.878743410955317 0.323321348931169
398.7 58 0.756844062404948 0.299827298170931 0.868250157805105 0.321390704651924
393.3 59 0.780401829237241 0.301513815259988 0.857897044394952 0.31939067129681
388.2 60 0.792714117034856 0.300695538868823 0.847680394352544 0.317337504542147
383.2 61 0.856019874484229 0.300938297825157 0.837596531305568 0.315247460064257
378.4 62 0.897460162735984 0.28647666096701 0.827641778881711 0.31313679353946
373.7 63 0.897460162735984 0.28647666096701 0.817812460708658 0.311021760644078
369.1 64 0.904231182012464 0.283956763305447 0.808104900414096 0.308918617054431
364.7 65 0.904231182012464 0.283956763305447 0.798515421625713 0.30684361844684
360.4 66 0.904231182012464 0.283956763305447 0.789040347971193 0.304813020497627
356.2 67 0.934206738651472 0.273273698429826 0.779676003078224 0.302843078883111
352.1 68 0.934206738651472 0.273273698429826 0.770418710574492 0.300950049279615
348.1 69 0.935826691744317 0.273642307066113 0.761264794087683 0.299150187363459
344.3 70 0.935826691744317 0.273642307066113 0.752211221553135 0.297456660459585
340.5 71 0.935826691744317 0.273642307066113 0.743257538136782 0.295870282487419
336.9 72 0.935826691744317 0.273642307066113 0.734403933312209 0.294388779015009
333.3 73 0.954025337422414 0.263725940967591 0.725650596553004 0.293009875610404
329.8 74 0.954025337422414 0.263725940967591 0.71699771733275 0.291731297841649
326.4 75 0.897870533361654 0.269068636674852 0.708445485125034 0.290550771276794
323.1 76 0.897870533361654 0.269068636674852 0.69999408940344 0.289466021483885
319.9 77 0.756033356869698 0.296848998363698 0.691643719641555 0.28847477403097
316.8 78 0.657221826489119 0.286832272976526 0.683394565312964 0.287574754486097
313.7 79 0.586239570984859 0.301431740678049 0.675246815891251 0.286763688417313
310.7 80 0.475193408310999 0.326075702329975 0.667200660850003 0.286039301392667
307.7 81 0.431327148205986 0.310748335507283 0.659256289662806 0.285399318980205
304.9 82 0.432306142209822 0.305562187071816 0.651413891803244 0.284841466747975
302.1 83 0.733175896033713 0.227039552534199 0.643673656744903 0.284363470264025
299.3 84 0.663897498039684 0.243541998971256 0.636035773961369 0.283963055096402
296.7 85 0.582091334934309 0.268704428409563 0.628500432926226 0.283637946813154
294.1 86 0.582091334934309 0.268704428409563 0.621067823113062 0.283385870982329
291.5 87 0.59276526833835 0.264674283476881 0.61373813399546 0.283204553171974
289 88 0.520925680958218 0.286499524196683 0.606511555047006 0.283091718950136
286.5 89 0.532750308410664 0.283175743986451 0.599388275741286 0.283045093884865
284.1 90 0.532750308410664 0.283175743986451 0.592368485551886 0.283062403544206
281.8 91 0.534683057857951 0.279741754160898 0.58545237395239 0.283141373496207
279.5 92 0.534683057857951 0.279741754160898 0.578640130416384 0.283279729308917
277.2 93 0.5326716311225 0.281139769937725 0.571931944417454 0.283475196550383
275 94 0.5326716311225 0.281139769937725 0.565328005429185 0.283725500788652
272.8 95 0.5326716311225 0.281139769937725 0.558828502925163 0.284028367591772
270.7 96 0.5326716311225 0.281139769937725 0.552433626378973 0.284381522527791
268.6 97 0.5326716311225 0.281139769937725 0.5461435652642 0.284782691164756
266.6 98 0.5326716311225 0.281139769937725 0.539958509054431 0.285229599070714
264.6 99 0.5326716311225 0.281139769937725 0.53387864722325 0.285719971813714
262.6 100 0.5326716311225 0.281139769937725 0.527904169244242 0.286251534961803
260.7 101 0.542850624300118 0.281700001159008 0.522035264590994 0.286822014083029
258.8 102 0.542850624300118 0.281700001159008 0.516272122737092 0.287429134745439
256.9 103 0.542850624300118 0.281700001159008 0.510614933156119 0.288070622517081
255.1 104 0.542850624300118 0.281700001159008 0.505063885321662 0.288744202966002
253.3 105 0.542850624300118 0.281700001159008 0.499619168707306 0.28944760166025
251.5 106 0.543958838621661 0.282259262545593 0.494280972786637 0.290178544167873
249.8 107 0.543958838621661 0.282259262545593 0.48904948703324 0.290934756056918
248.1 108 0.543958838621661 0.282259262545593 0.4839249009207 0.291713962895433
246.4 109 0.543958838621661 0.282259262545593 0.478907403922604 0.292513890251465
244.8 110 0.557860412811451 0.280262744558913 0.473997185512536 0.293332263693062
243.2 111 0.557860412811451 0.280262744558913 0.469194435164082 0.294166808788272
241.6 112 0.557860412811451 0.280262744558913 0.464499342350828 0.295015251105142
240 113 0.557860412811451 0.280262744558913 0.459912096546358 0.29587531621172
238.5 114 0.555575457017288 0.281613073560074 0.455432887224259 0.296744729676053
237 115 0.555575457017288 0.281613073560074 0.451061903858116 0.29762121706619
235.5 116 0.555575457017288 0.281613073560074 0.446799335921514 0.298502503950177
234 117 0.555575457017288 0.281613073560074 0.442645372888039 0.299386315896062
232.6 118 0.525128099887214 0.286977406997972 0.438600204231276 0.300270378471893
231.2 119 0.510623195441415 0.290474052574055 0.43466401942481 0.301152417245718
229.8 120 0.517021563409389 0.276809003253088 0.430837007942228 0.302030157785583
228.4 121 0.451093434316222 0.289190804783186 0.427119359257115 0.302901325659538
227.1 122 0.451093434316222 0.289190804783186 0.423511262843055 0.303763646435628
225.7 123 0.42649564416887 0.299270537771141 0.420012908173635 0.304614845681903
224.4 124 0.42649564416887 0.299270537771141 0.41662448472244 0.305452648966408
223.1 125 0.42649564416887 0.299270537771141 0.413346181963056 0.306274781857193
221.9 126 0.39887694862186 0.310874202419411 0.410178189369067 0.307078969922305
220.6 127 0.39887694862186 0.310874202419411 0.40712069641406 0.307862938729791
219.4 128 0.39887694862186 0.310874202419411 0.404173892571619 0.308624413847698
