"LET" "Energy" "Alpha" "Sqrt(Beta)" "Alpha_Fit" "Beta_Fit"
17.8 32 0.175262365460663 0.148355022993871 0.270310945105683 0.13155333330862
17.36 33 0.28311284024203 0.12745852461999 0.264148002477384 0.132888776804557
16.95 34 0.229475455280322 0.140795731373156 0.258274385158314 0.134147762023714
16.56 35 0.231911335736399 0.1393526799347 0.252684022276317 0.135332007775694
16.18 36 0.141971250753459 0.160020328821362 0.247370842959236 0.1364432328701
15.83 37 0.183990978212732 0.148485112653813 0.242328776334913 0.137483156116535
15.49 38 0.136761153261701 0.164459640102654 0.237551751531192 0.138453496324602
15.17 39 0.115932458714704 0.170241763699935 0.233033697675915 0.139355972303904
14.87 40 0.147021443303312 0.165773925358671 0.228768543896926 0.140192302864044
14.58 41 0.155047799914403 0.162694916764512 0.224750219322068 0.140964206814625
14.3 42 0.17051754394929 0.151237720056374 0.220972653079183 0.141673402965249
14.03 43 0.17051754394929 0.151237720056374 0.217429774296115 0.14232161012552
13.78 44 0.17051754394929 0.151237720056374 0.214115512100707 0.142910547105041
13.53 45 0.17051754394929 0.151237720056374 0.211023795620801 0.143441932713414
13.3 46 0.17051754394929 0.151237720056374 0.208148553984241 0.143917485760243
13.07 47 0.17051754394929 0.151237720056374 0.205483716318869 0.14433892505513
12.85 48 0.145252615676719 0.148770021210736 0.20302321175253 0.144707969407679
12.64 49 0.145252615676719 0.148770021210736 0.200760969413064 0.145026337627492
12.44 50 0.145252615676719 0.148770021210736 0.198690918428317 0.145295748524173
12.25 51 0.145252615676719 0.148770021210736 0.19680698792613 0.145517920907324
12.06 52 0.145252615676719 0.148770021210736 0.195103107034347 0.145694573586548
11.88 53 0.145252615676719 0.148770021210736 0.19357320488081 0.145827425371448
11.71 54 0.160933168316278 0.146996659226072 0.192211210593363 0.145918195071627
11.54 55 0.160933168316278 0.146996659226072 0.191011053299849 0.145968601496689
11.38 56 0.155634548118707 0.146779602891823 0.189966662128111 0.145980363456236
11.22 57 0.178449382070977 0.145257087202803 0.189071966205991 0.14595519975987
11.07 58 0.204333360768512 0.13534765532036 0.188320894661333 0.145894829217196
10.92 59 0.196361194613027 0.138779681980252 0.187707376621979 0.145800970637815
10.78 60 0.196361194613027 0.138779681980252 0.187225341215773 0.145675342831332
10.64 61 0.19416874309162 0.141687524747818 0.186868717570558 0.145519664607348
10.5 62 0.19416874309162 0.141687524747818 0.186631434814177 0.145335654775467
10.37 63 0.19416874309162 0.141687524747818 0.186507422074472 0.145125032145292
10.24 64 0.19416874309162 0.141687524747818 0.186490608479287 0.144889515526425
10.12 65 0.19416874309162 0.141687524747818 0.186574923156465 0.14463082372847
10 66 0.19416874309162 0.141687524747818 0.186754295233848 0.14435067556103
9.885 67 0.218498335076264 0.139988219679143 0.18702265383928 0.144050789833707
9.772 68 0.218498335076264 0.139988219679143 0.187373928100604 0.143732885356105
9.662 69 0.218498335076264 0.139988219679143 0.187802047145663 0.143398680937826
9.555 70 0.218498335076264 0.139988219679143 0.188300940102299 0.143049895388473
9.451 71 0.218498335076264 0.139988219679143 0.188864536098356 0.14268824751765
9.349 72 0.218498335076264 0.139988219679143 0.189486764261677 0.142315456134959
9.25 73 0.218498335076264 0.139988219679143 0.190161553720105 0.141933240050003
9.153 74 0.218498335076264 0.139988219679143 0.190882833601482 0.141543318072386
9.059 75 0.167980324014018 0.145753396841261 0.191644533033652 0.141147409011709
8.967 76 0.167980324014018 0.145753396841261 0.192440581144458 0.140747231677577
8.878 77 0.167980324014018 0.145753396841261 0.193264907061742 0.140344504879592
8.79 78 0.163043369321028 0.147018244628446 0.194111439913348 0.139940947427356
8.705 79 0.168168793450744 0.145643609781445 0.194974108827119 0.139538278130474
8.622 80 0.179816976025387 0.143385160685256 0.195846842930898 0.139138215798548
8.54 81 0.179750012224096 0.139554575623516 0.196723571352528 0.13874247924118
8.461 82 0.179526749484045 0.13890489219925 0.197598223219851 0.138352787267975
8.383 83 0.234942158991764 0.130910240814321 0.198465746185435 0.137970559791011
8.307 84 0.234942158991764 0.130910240814321 0.199325162000741 0.137596021132283
8.233 85 0.234942158991764 0.130910240814321 0.200176510941955 0.13722909671626
8.16 86 0.234942158991764 0.130910240814321 0.201019833285262 0.136869711967412
8.089 87 0.234942158991764 0.130910240814321 0.201855169306848 0.13651779231021
8.019 88 0.209468403804406 0.132113924444812 0.202682559282899 0.136173263169124
7.951 89 0.209468403804406 0.132113924444812 0.203502043489599 0.135836049968623
7.884 90 0.209468403804406 0.132113924444812 0.204313662203135 0.135506078133179
7.819 91 0.209468403804406 0.132113924444812 0.205117455699692 0.13518327308726
7.755 92 0.209468403804406 0.132113924444812 0.205913464255455 0.134867560255339
